Comp_OID,Oid_Type,Symbolic_name,CodingSystemName
2.16.840.1.113883.3.8952,3,spsp,Stapleton Pediatrics
2.16.840.1.113883.3.8953,3,cFH,Flow Health
2.16.840.1.113883.3.8954,3,oakstreethealth-ny,Oak Street Health New York
2.16.840.1.113883.3.8955,3,hzn-bcbsnj,Horizon Blue Cross Blue Shield of New Jersey
2.16.840.1.113883.3.8956,3,ochgrv,Ozarks Community Hospital
2.16.840.1.113883.3.8957,3,cm,Columbus Medical Center
2.16.840.1.113883.3.8958,3,cfccodeforEHR,"Center for Children, Inc."
2.16.840.1.113883.3.8959,3,cmcpc,Children's Medical Center
2.16.840.1.113883.17.8755,17,bvsl-covid,Brightview Senior Living
2.16.840.1.113883.3.8960,3,scachs,Sacramento County Adult Correctional Health Services
2.16.840.1.113883.3.8961,3,arapparkpeds,Arapahoe Park Pediatrics
2.16.840.1.113883.3.8962,3,pcs-health-gateway,Person Centred Software Health Gateway
2.16.840.1.113883.3.8963,3,dHRHealthOccupationalPreventativeMedicineClinic,DHR Health Occupational & Preventative Medicine Clinic OID Root
2.16.840.1.113883.3.8964,3,dHRHealthHeartInstituteRGHSEdinburg,DHR Health Heart Institute (RGHS) Edinburg OID Root
2.16.840.1.113883.3.8965,3,dHRHealthHeartInstituteRGHSWeslaco,DHR Health Heart Institute (RGHS) Weslaco OID Root
2.16.840.1.113883.3.8966,3,pphw,Pankaj Nashikkar MD LLC
2.16.840.1.113883.3.8967,3,stmhealth,"St. Mark Health, LLC"
2.16.840.1.113883.3.8968,3,lec-ccda-hl7,"La Esperanza Clinic, INC CCDA OID"
2.16.840.1.113883.3.8969,3,obga,OB/GYN Affiliates
2.16.840.1.113883.3.8970,3,glm-oid,Genesis Laboratory Management LLC
2.16.840.1.113883.3.8971,3,pediatrixMD,Pediatrix Medical Group
2.16.840.1.113883.3.8972,3,virant,Virant Diagnostics LLC
2.16.840.1.113883.3.8973,3,wrp,Wheatridge Pediatrics
2.16.840.1.113883.3.8974,3,hrsneb,HRS of Nebraska 
2.16.840.1.113883.3.8975,3,genesystems2020,"20/20 Genesytems, Inc"
2.16.840.1.113883.3.8976,3,qdx,QDx Pathology Service
2.16.840.1.113883.3.8977,3,pwpc,"Pediatrics West, P.C."
2.16.840.1.113883.3.8978,3,dHRHealthOrthopedicInstitute,DHR Health Orthopedic Institute OID Root
2.16.840.1.113883.3.8979,3,swp1,Small World Pediatrics
2.16.840.1.113883.3.8980,3,bostonHeartDxOID,Boston Heart Diagnostics Root Registration Authority
2.16.840.1.113883.3.8981,3,clinicalEnterpriseOID,Clinical Enterprise Root Registration Authority
2.16.840.1.113883.3.8982,3,ccca,Collom and Carney Clinic Association
2.16.840.1.113883.17.8756,17,ailis,AilisNGS
2.16.840.1.113883.3.8983,3,academy1357,Academy Park Pediatrics
2.16.840.1.113883.3.8984,3,galileo,Galileo Health
2.16.840.1.113883.3.8985,3,bp,"Brighton Pediatrics, PC"
2.16.840.1.113883.17.8757,17,hecmobile,Health Education Center Mobile Site
2.16.840.1.113883.17.8758,17,psgiurology,Urology Pacific Surgical Institute
2.16.840.1.113883.17.8759,17,rbamobile,Riverbend Annex Mobile Site
2.16.840.1.113883.3.8986,3,ltd-sc,Labtech Diagnostics
2.16.840.1.113883.3.8987,3,sehealthcare,Southeast Health Care
2.16.840.1.113883.3.8988,3,sapphire-Health,Sapphire-Health
2.16.840.1.113883.3.8989,3,denpeds,Denver Pediatrics P.C.
2.16.840.1.113883.17.8760,17,alii-care,Alii
2.16.840.1.113883.3.8990,3,lpfc,Little Poudre Family Clinic
2.16.840.1.113883.4.975,4,icp-triageGroup,Tunstall ICP identifier for a home health monitoring triage group
2.16.840.1.113883.3.8991,3,mohap,Ministry of Health and Prevention UAE
2.16.840.1.113883.3.8991.1,14,riayati,"RIAYATI Exchange, MOHAP "
2.16.840.1.113883.3.8992,3,apv-rx,Apovia Pharmacy Service
2.16.840.1.113883.9.264,3,medarbor,MedArbor Diagnostics
2.16.840.1.113883.3.8993,3,cvn,Cohen Veterans Network
2.16.840.1.113883.3.8994,3,sbmc-outreachfacility,St. Bernards Medical Center - Outreach
2.16.840.1.113883.3.8995,3,hoc,Heritage OnCare Home Health
2.16.840.1.113883.17.8761,17,wdldfm,Family Medicine Woodland WA
2.16.840.1.113883.17.8762,17,unstsameday,"Family Medicine Same Day Care - Union Station - Camas, WA"
2.16.840.1.113883.17.8763,17,rtricot,"Occupational Therapy - Triangle Center- Longview, WA"
2.16.840.1.113883.17.8764,17,salment,"Otolaryngology - Salmon Creek - Vancouver, WA"
2.16.840.1.113883.9.265,3,eMed,eMed Labs LLC
2.16.840.1.113883.3.8996,3,nm-ccdoid,Coulee Medical Center
2.16.840.1.113883.3.8997,3,noterro,Noterro Inc.
2.16.840.1.113883.3.8998,3,pprm,Planned Parenthood of the Rocky Mountains
2.16.840.1.113883.3.8999,3,peds5280,Pediatrics 5280
2.16.840.1.113883.3.9000,3,dgn,Dunklau Gardens Nebraska
2.16.840.1.113883.3.9001,3,summitpc,Summit Primary Care
2.16.840.1.113883.3.9002,3,ufmc,"University Family Medicine Center, PC"
2.16.840.1.113883.3.9003,3,hipeds,Highlands Integrative Pediatrics
2.16.840.1.113883.3.9004,3,icmd,Integrated Cellular and Molecular Diagnostics
2.16.840.1.113883.3.9005,3,boonehealthMO,"Boone Health, Inc"
2.16.840.1.113883.17.8765,17,ugpfm,"Family Medicine - United General - Sedro-Woolley,WA"
2.16.840.1.113883.17.8766,17,fshraudio,Audiology - Fishers Landing - Vancouver WA
2.16.840.1.113883.17.8767,17,floderm,Dermatology - 0390 - Florence OR
2.16.840.1.113883.17.8768,17,wiecdc,"Williamsburg Infant & Early Childhood Development Center, Inc."
2.16.840.1.113883.4.976,3,babylonhealth,Babylon Health 
2.16.840.1.113883.3.9006,3,hstpathways,HST Pathways OID
2.16.840.1.113883.17.8769,17,mdi,"Mercy Drive, Inc."
2.16.840.1.113883.3.9007,3,momcard,Medical Offices of Manhattan
2.16.840.1.113883.3.9008,3,a123,Ahivim
2.16.840.1.113883.3.9009,3,pvp,Park View Pediatrics
2.16.840.1.113883.17.8770,17,hcs,Human Care Services for Families and Children INC
2.16.840.1.113883.9.266,9,darIG,Diagnostic Audiology Reporting IG
2.16.840.1.113883.3.9010,3,agp,"Aggie Pediatrics, LLC dba The Children's Health Place"
2.16.840.1.113883.3.9011,3,ppp,"Peak Pediatrics, LLC"
2.16.840.1.113883.3.9012,3,aditxtscore,AditxtScore Division
2.16.840.1.113883.17.8771,17,rayimofhudsonvalley,Rayim of Hudson Valley
2.16.840.1.113883.3.9013,3,solvista,Solvista Health
2.16.840.1.113883.3.9014,3,kpininja,KPI Ninja
2.16.840.1.113883.3.9015,3,pahr-ar,Park Avenue Healthcare and Rehabilitation  
2.16.840.1.113883.3.9016,3,cCCS,Cost Effective Computers
2.16.840.1.113883.3.9017,3,doc,Denver Osteopathic Clinic
2.16.840.1.113883.3.9018,3,naim,"Ninth Avenue Internal Medicine, LLC"
2.16.840.1.113883.3.9019,3,hbshie,HI-BRIDGE Health Information Exchange
2.16.840.1.113883.3.9020,3,capitaldx,Capital Diagnostics
2.16.840.1.113883.17.8772,17,ny-ezra-care,NY Ezra Care 
2.16.840.1.113883.3.9021,3,douthitfamilymedicine,Douthit Family Medicine PC
2.16.840.1.113883.17.8773,17,tha-EMR,Travel Health America Electronic Medical Record System
1.3.6.1.4.1.41179.2.5,4,id-DirectTrustCat5,DirectTrust Non Declared
2.16.840.1.113883.3.9022,3,marcalerte,MARC ALERTE
2.16.840.1.113883.3.9023,3,dhhg-hl7,Dorado Health OID Root
2.16.840.1.113883.9.267,3,hl7-LabCollector-LIMS,AgileBio LabCollector LIMS
2.16.840.1.113883.3.9024,3,vauro,Virginia Urology
2.16.840.1.113883.3.9025,3,azs,Northwest Medical Center Sahuarita
2.16.840.1.113883.3.9026,3,linclmep,Lincoln Medical Education Partnership
2.16.840.1.113883.3.9027,3,evgpeds,"Evergreen Pediatrics, LLC"
2.16.840.1.113883.3.9028,3,wnybc,Western New York BloodCare
2.16.840.1.113883.17.8774,17,predictiveLabsInc,Predictive Laboratories Inc
2.16.840.1.113883.3.9029,3,dha-dxb,"Dubai Health Authority, Dubai, UAE"
2.16.840.1.113883.3.9030,3,nabidh-dxb,NABIDH-Dubai Health Information Exchange
2.16.840.1.113883.3.9031,3,dga,Dekalb Gastroenterology Associates OID Root
2.16.840.1.113883.3.9032,3,esrhs,"Eastern Shore Rural Health System, Inc."
2.16.840.1.113883.3.9033,3,umcobgyn,UMC OBGYN West
2.16.840.1.113883.3.9034,3,vmd-mi-oid,VillageMD Michigan OID 
2.16.840.1.113883.3.9035,3,nmmc,Northern Maine Medical Center
2.16.840.1.113883.3.9036,3,aMGMedicalGroup,AMG Medical Group
2.16.840.1.113883.9.268,3,hchsoid,Harlan County Health System
2.16.840.1.113883.9.269,3,qualitox,QualiTox Laboratories
2.16.840.1.114222.4.1.237963,3,sycfammed,"Brian Carreon, M.D., P.A. dba SycamoreFamily Medicine"
2.16.840.1.114222.4.1.237965,3,lubbockgastro,Lubbock Gastroenterology and Liver Associates PLLC
2.16.840.1.113883.3.9037,3,shs-smartcare,Streamline HealthCare Solutions
2.16.840.1.113883.3.9038,3,anpath,"Annapath, Inc"
2.16.840.1.113883.3.9039,3,cpmp,Central Park Medical Practice PC
2.16.840.1.113883.3.9040,3,bingYWCA,YWCA Binghamton
2.16.840.1.113883.3.9041,3,chcg-001,CharterHCG OID
2.16.840.1.113883.3.9042,3,mpp,Maryland Partnership for Prevention
2.16.840.1.113883.3.9043,3,sggi,Surgery Group of Grand Island
2.16.840.1.113883.3.9044,3,hhmijan,Howard Hughes Medical Institute - Janelia Research Campus
2.16.840.1.113883.3.9045,3,sdmg,"Slocum-Dickson Medical Group, PLLC"
2.16.840.1.113883.3.9046,3,svhc13045,Seven Valleys Health Coalition
2.16.840.1.113883.3.9047,3,drtushla,Scott Tushla Family Practice
2.16.840.1.113883.3.9048,3,hGaC-2021,HealtHIE Georgia Corporation
2.16.840.1.113883.3.9049,3,intrahealth-org,"IntraHealth International, Inc."
2.16.840.1.113883.3.9050,3,iab,"I Am Boundless, Inc."
2.16.840.1.113883.9.270,3,fdihb,FortDefianceIndianHospitalBoard
2.16.840.1.113883.3.9051,3,qcmd,QwikCareMD
2.16.840.1.113883.3.9052,3,giclinic,Grand Island Clinic
2.16.840.1.113883.3.9053,3,hlnconsulting,OID root for HLN Consulting
2.16.840.1.113883.17.8775,17,caremerge,Caremerge
2.16.840.1.113883.17.8776,17,eCHT,Ellume COVID-19 Home Test
2.16.840.1.113883.3.835.100,14,nlh-org,NathanLittauerHospitalOIDExp
2.16.840.1.113883.3.9054,3,hallmedical,Hall Medical
2.16.840.1.113883.3.9055,3,myccmc,Copiah County Medical Center
2.16.840.1.113883.3.9056,3,seqster-root,Seqster
2.16.840.1.113883.3.9057,3,relaymed,Relaymed
2.16.840.1.113883.3.9058,3,scl,Soft Cell Labs
2.16.840.1.113883.3.9059,3,microgenhealth2021,Microgen Health INC
2.16.840.1.113883.3.9060,3,adl,"Accurate Diagnostic Labs, Inc."
2.16.840.1.113883.17.8777,17,laclfm,Family Medicine Lacamas 
2.16.840.1.113883.3.9061,3,caparc,Casas Adobes Post Acute Rehabilitation Center
2.16.840.1.113883.3.9062,3,iddc,Iowa Digestive Disease Center
2.16.840.1.113883.3.9063,3,pax,"Pro-GeneX Laboratories, Inc. "
2.16.840.1.113883.3.9064,3,bsh,Bluestem Health
2.16.840.1.113883.3.9065,3,emgenex,Emgenex
2.16.840.1.113883.3.9066,3,mmo,Monarch Molecular
2.16.840.1.113883.3.9067,3,enzo,"Enzo Clinical Labs, Inc."
2.16.840.1.113883.3.9068,3,ceh,Cabot Emergency Hospital
2.16.840.1.113883.3.9069,3,siparadigm,siParadigm Diagnostic Informatics
2.16.840.1.113883.3.9070,3,xuc,Xcel Urgent Care
2.16.840.1.113883.3.9071,3,ecl-hl7,Empire City Laboratories Inc.
2.16.840.1.113883.3.9072,3,sherman,Sherman Abrams Labs
2.16.840.1.113883.3.9073,3,sfp14,"Sunflower Pediatrics, PC"
2.16.840.1.113883.3.8589.4.1.16,17,fulgentgenetics,Fulgent Genetics
2.16.840.1.113883.3.9074,3,owlpractice,Owl Practice Inc.
2.16.840.1.113883.3.9075,3,hM,Humana Military Healthcare Services
2.16.840.1.113883.3.9076,3,pltrivr,Platte River Medical Clinic
2.16.840.1.113883.3.9077,3,apex,"Apex Laboratory, Inc"
2.16.840.1.113883.3.9078,3,doctorsdata,"Doctor's Data, Inc."
2.16.840.1.113883.3.9079,3,ammon,Ammon Analytical Labs
2.16.840.1.113883.3.9080,3,apppc,Aspen Park Pediatrics PC
2.16.840.1.113883.3.9081,3,domdiag,Dominion Diagnostics
2.16.840.1.113883.3.9082,3,caredx,"CareDx,Inc"
2.16.840.1.113883.3.6056.100.3,14,hsxsepamarketstreet,HealthShare Exchange MarketStreet
2.16.840.1.113883.17.8778,17,welcomehome,WelcomeHome Software
2.16.840.1.113883.3.9083,3,pomeloHealth,Pomelo Health 
2.16.840.1.113883.3.9084,3,crl,Clinical Reference Laboratory
2.16.840.1.113883.3.9085,3,omniadx,"Omnia Diagnostic Services, LLC"
2.16.840.1.113883.3.9086,3,cgmhs,Cooper Green Mercy Health Services Authority Affiliate of UAB Health System
2.16.840.1.113883.3.9087,3,accessdx,"Access DX Laboratory, LLC"
2.16.840.1.113883.3.9088,3,lhhsOID,lhhsOID
2.16.840.1.113883.3.9089,3,pathline,Pathline Labs
2.16.840.1.113883.3.9090,3,mld,MedLabs Diagnostics
2.16.840.1.113883.17.8779,17,lifescanlabsofillinois,Lifescan Labs of Illinois Skokie Location
2.16.840.1.113883.3.9091,3,fscc,"Family Services of Chemung County, Inc."
2.16.840.1.113883.3.9092,3,cfoms,Center for Oral & Maxillofacial Surgery 
2.16.840.1.113883.3.835.200,14,nlh-org-gpcc,NathanLittauerHospitalOIDExpGPCC
2.16.840.1.113883.3.9093,3,ccmcks,Clay County Medical Center Root
2.16.840.1.113883.3.9094,3,umcobgyne,UMC Obstetrics and Gynecology East
2.16.840.1.113883.3.9095,3,el-md,Elliot Lederman
2.16.840.1.113883.3.9096,3,lwdmc,Lakewood Medical Center 
2.16.840.1.113883.17.8780,17,rvsuaudio,Audiology River Suites Longview WA
2.16.840.1.113883.3.9097,3,rym000,RYMEDI INC
2.16.840.1.113883.3.9098,3,swift,Swift Medical
2.16.840.1.113883.3.9099,3,rvfm8080,Ranchview Family Medicine
2.16.840.1.113883.17.8781,17,awoc-kpco,Kaiser Permanente of Colorado-Amwell Virtual Care
2.16.840.1.113883.3.9100,3,ehs,Effingham Health System
2.16.840.1.113883.3.9101,3,nhpc,New Horizons Primary Care
2.16.840.1.113883.3.9102,3,nassim26,Roland Nassim
2.16.840.1.113883.3.9103,3,kag,Kids Are Great Pediatrics
2.16.840.1.113883.3.9104,3,cors,Donor Alliance
2.16.840.1.113883.3.9105,3,iConnect,iConnect Consulting Inc
2.16.840.1.113883.3.9106,3,sedp,Southeast Denver Pediatrics
2.16.840.1.113883.3.9107,3,sameday,Quickmed Diagnostic Inc
2.16.840.1.113883.3.9108,3,muOID,MarymountUniversityOID
2.16.840.1.113883.3.9109,3,imac-project,Internal Medicine and Associates of Colorado Springs PC
2.16.840.1.113883.3.9110,3,adl3520,"ATLANTIC DIAGNOSTICS LABORATORIES, LLC"
2.16.840.1.113883.3.9111,3,xcl4825,XERON CLINICAL LABORATORIES
2.16.840.1.113883.3.9112,3,idx,Interpace Biosciences
2.16.840.1.113883.3.9113,3,coha,"Columbus Oncology Associates, Inc"
2.16.840.1.113883.3.9114,3,fcyc,Fort Collins Youth Clinic
2.16.840.1.113883.17.8782,17,emenuchoice,eMenuCHOICE
2.16.840.1.113883.3.9115,3,alteonhealth,Alteon Health
2.16.840.1.113883.3.9116,3,centerslab,Centers Laboratory
2.16.840.1.113883.3.9117,3,cfm,Cornerstone Family Practice
2.16.840.1.113883.3.9118,3,hQE,HealthQuest Esoterics
2.16.840.1.113883.3.9119,3,pscmh,Park Slope Center for Mental Health Inc.
2.16.840.1.113883.9.271,3,primaryHealth,Primary Health OID
2.16.840.1.113883.17.8783,17,crdx,"SchoolCare, Inc."
2.16.840.1.113883.3.9120,3,lccc,La Canada Care Center
2.16.840.1.113883.17.8784,17,nihd,Northern Inyo Healthcare District
2.16.840.1.113883.3.9121,3,chemisys,Chemisys
2.16.840.1.113883.3.9122,3,lchnh2,Lincoln Community Hospital and Nursing Home
2.16.840.1.113883.4.977,3,hascCenter,Hasc Center Inc.
2.16.840.1.113883.3.9123,3,tnc,The Nord Center
2.16.840.1.113883.3.9124,3,carmelprescriptionshop,Carmel Prescription Shop
2.16.840.1.113883.3.9125,3,lightspeedhealth,LightSpeed Health
2.16.840.1.113883.3.9126,3,bcbsms,Blue Cross & Blue Shield of Mississippi
2.16.840.1.113883.17.8785,17,cspkbh,Behavioral Health Cascade Park Vancouver WA
2.16.840.1.113883.3.9127,3,bma,"Berryville Medical Associates, PLC"
2.16.840.1.113883.3.9128,3,gmp,Green Mountain Pediatrics
2.16.840.1.113883.3.5766.12,14,n-arh-inc,Our Lady Of the Way Appalachian Regional Healthcare Inc
2.16.840.1.113883.3.5766.13,14,bv-arh-inc,Barbourville Appalachian Regional Healthcare Inc
2.16.840.1.113883.3.9129,3,chocedingerpeds,CHOC Edinger Peds eCW
2.16.840.1.113883.3.9130,3,choctotalpeds,CHOC Total Peds Office Practicum
2.16.840.1.113883.3.9131,3,chocpremierpeds,CHOC Premier Peds Office Practicum
2.16.840.1.113883.3.9132,3,ncsu,NC State University Student Health Services
2.16.840.1.113883.3.9133,3,wtcop,Wellsprings Therapy Center of Phoenix
2.16.840.1.113883.3.9134,3,mesacpa,Citadel Post Acute
2.16.840.1.113883.3.9135,3,vla-idr-21,Vertical Lab Automation Infectious Disease Reporting 2021
2.16.840.1.113883.17.8786,17,watershedHealth,Watershed Health
2.16.840.1.113883.3.9136,3,rrfm,"Rocky Run Family Medicine, INC"
2.16.840.1.113883.3.9137,3,ffm,Franktown Family Medicine
2.16.840.1.113883.3.9138,3,ahcfwmc,Adventist Fort Washington Medical Center
2.16.840.1.113883.3.9139,3,inovia,Inovia Pharmacy
2.16.840.1.113883.3.906.13.1,14,oBaptistSalesforce,Baptist Health Salesforce
2.16.840.1.113883.3.906.14.1,14,oBaptistOrderFacilitator,Baptist Health Order Facilitator
2.16.840.1.113883.3.9140,3,tdmed,TDMed-SEHR-RootOID
2.16.840.1.113883.3.9141,3,genesisdxOID,OID for Genesis Diagnostics
2.16.840.1.113883.3.9142,3,pacc,Pediatrics at Cherry Creek
2.16.840.1.113883.9.272,3,rMHCPEDS,Rocky Mountain Health Centers Pediatrics
2.16.840.1.113883.3.9143,3,neha-cy,National eHealth Authority of Cyprus
2.16.840.1.113883.17.8787,17,card59923,Center for Asbestos Related Disease
2.16.840.1.113883.3.9144,3,catholicharities,Catholic Charities Trenton
2.16.840.1.113883.3.9145,3,sLA201K,"S.L.A. Associates, LLC dba IDCC Health Services"
2.16.840.1.113883.3.9146,3,hopital-Foch,Hopital Foch France
2.16.840.1.113883.3.9147,3,mvp,"MVP Health Plan, Inc."
2.16.840.1.113883.3.9148,3,dwp,Denver West Pediatrics
2.16.840.1.113883.3.9149,3,pwnhealth,PWN Health
2.16.840.1.113883.3.9150,3,dcDOC,DC Department of Corrections
2.16.840.1.113883.9.273,3,metrolabserv,"Metropolitan Laboratory Services, Inc"
2.16.840.1.113883.3.9151,3,uniVT,Unilever Vermont
2.16.840.1.113883.3.9152,3,oms,"Objective Medical Systems, LLC"
2.16.840.1.113883.3.9153,3,curvehealth,Curve Health
2.16.840.1.113883.3.9154,3,massago,Massago
2.16.840.1.113883.4.978,4,sisselman,"Sisselman Medical Group, PC"
2.16.840.1.113883.3.9155,3,dhs,Devoted Health Services 
2.16.840.1.113883.3.9156,3,dmg,Devoted Medical Group
2.16.840.1.113883.3.9157,3,arvpeds,Arvada Pediatric Associates
2.16.840.1.113883.3.9158,3,fairchildmedicalclinics,Fairchild Medical Clinics OID Root
2.16.840.1.113883.3.9159,3,amx-oid-root,ArborMetrix
2.16.840.1.113883.3.9160,3,hskmemhosp,Haskell Memorial Hospital
2.16.840.1.113883.3.9161,3,bentonpeds,Bentonville Pediatrics
2.16.840.1.113883.3.9162,3,pa,Pediatric Associates
2.16.840.1.113883.3.9163,3,biq,"BurstIQ, Inc"
2.16.840.1.113883.3.9164,3,prime-plc,"Prime Direct Primary Care, PLC"
2.16.840.1.113883.3.9165,3,rghnmoid,Roosevelt General Hospital OID
1.3.6.1.4.1.6774.1000.2,17,uvacovidseq-oid,1.3.6.1.4.1.6774.1000.uvacovidseq
2.16.840.1.113883.3.9166,3,fraser,Fraser
2.16.840.1.114222.4.1.238270,17,tgh-ENDV,TGH Endeavor
2.16.840.1.113883.3.9167,3,glsa,Great Lakes Surgical Associates
2.16.840.1.113883.3.9168,3,connie,CONNIE
2.16.840.1.113883.3.9169,3,falkondata,falkondata
2.16.840.1.113883.3.9170,3,hSC-SES,Hebrew Senior Care
2.16.840.1.113883.3.23.3.18,4,chbostonweymouth,Boston Children's Physicians Weymouth
2.16.840.1.113883.3.9171,3,nycdohmh,New York City Department of Health and Mental Hygiene
2.16.840.1.113883.3.9172,3,patagoniahealthinc,Patagonia Health
2.16.840.1.113883.3.9173,3,fpgi,"Family Practice of Grand Island, P.C."
2.16.840.1.113883.17.8788,17,ref-att,Refyne Attachment
2.16.840.1.113883.3.9174,3,dag,Dermatology Associates of Georgia OID Root
2.16.840.1.113883.3.9175,3,theRichlandHospital,The Richland Hospital
2.16.840.1.113883.3.9176,3,axis,Axis Health System
2.16.840.1.113883.3.9177,3,rmchcscernerEHR,RMCHCS Cerner
2.16.840.1.113883.3.9178,3,mbfnp,Mark Baravik FNP LLC Family Practice 
2.16.840.1.113883.4.979,3,conversa-health,Conversa Health
2.16.840.1.113883.3.9179,3,medical-center-hospital,Medical Center Hospital
2.16.840.1.113883.3.9180,3,umcpag2,UMC Physicians Advanced Gastro 2
2.16.840.1.113883.3.9181,3,ppgh,Palo Pinto General Hospital
2.16.840.1.113883.3.9182,3,amaveca-salud,Amaveca Salud S.L
2.16.840.1.113883.3.9183,3,tPrM,Ted J Puls MD PC 
2.16.840.1.113883.3.9184,3,rmt,Rocky Mountain Internal Medicine
2.16.840.1.113883.3.9185,3,wa-01,Washsense Clinical
2.16.840.1.113883.17.8789,17,svhs,Valley Health Specialty Hospital OID
2.16.840.1.113883.3.9186,3,wcdhd,West Central District Health Department
2.16.840.1.113883.3.9187,3,brightree-llc,Brightree OID
2.16.840.1.113883.3.9188,3,chaudhuriHealthix,Chaudhuri & Chaudhuri for Healthix
2.16.840.1.113883.3.9189,3,truthPharm,TruthPharm
2.16.840.1.113883.3.9190,3,apuu,"Adult & Pediatric Urology, PC"
2.16.840.1.113883.3.9191,3,hRFMCO,Highlands Ranch Family Medicine
2.16.840.1.113883.3.9192,3,fMRockies,Family Medicine of the Rockies
2.16.840.1.113883.3.9193,3,arthurcenter,East Central Missouri Behavioral Health Services Inc.
2.16.840.1.113883.3.9194,3,srmc-usvi,Schneider Regional Medical Center 
2.16.840.1.113883.3.9195,3,msci,Cutaneous Oncology Services LLC dba The Melanoma And Skin Cancer Institute
